Province/State,Country/Region,Lat,Long,Confirmed,Date
,Mongolia,46.8625,103.8467,315,2020-10-06
,Montenegro,42.708678000000006,19.37439,12584,2020-10-06
,Morocco,31.7917,-7.0926,137248,2020-10-06
,Mozambique,-18.665695,35.529562,9398,2020-10-06
,Namibia,-22.9576,18.4904,11673,2020-10-06
,Nepal,28.1667,84.25,90814,2020-10-06
Aruba,Netherlands,12.5211,-69.9683,4108,2020-10-06
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,141,2020-10-06
Curacao,Netherlands,12.1696,-68.99,476,2020-10-06
Sint Maarten,Netherlands,18.0425,-63.0548,689,2020-10-06
,Netherlands,52.1326,5.2913,144999,2020-10-06
,New Zealand,-40.9006,174.886,1861,2020-10-06
,Nicaragua,12.865416,-85.207229,5264,2020-10-06
,Niger,17.607789,8.081666,1200,2020-10-06
,Nigeria,9.082,8.6753,59583,2020-10-06
,North Macedonia,41.6086,21.7453,19096,2020-10-06
,Norway,60.472,8.4689,14784,2020-10-06
,Oman,21.512583,55.92325500000001,102648,2020-10-06
,Pakistan,30.3753,69.3451,316351,2020-10-06
,Panama,8.538,-80.7821,116602,2020-10-06
,Papua New Guinea,-6.314993,143.95555,541,2020-10-06
,Paraguay,-23.4425,-58.4438,45647,2020-10-06
,Peru,-9.19,-75.0152,829999,2020-10-06
,Philippines,12.879721,121.77401699999999,326833,2020-10-06
,Poland,51.9194,19.1451,104316,2020-10-06
,Portugal,39.3999,-8.2245,80312,2020-10-06
,Qatar,25.3548,51.1839,126943,2020-10-06
,Romania,45.9432,24.9668,139612,2020-10-06
,Russia,61.52401,105.31875600000001,1231277,2020-10-06
,Rwanda,-1.9403,29.8739,4873,2020-10-06
,Saint Kitts and Nevis,17.357822,-62.782998,19,2020-10-06
,Saint Lucia,13.9094,-60.9789,27,2020-10-06
,Saint Vincent and the Grenadines,12.9843,-61.2872,64,2020-10-06
,San Marino,43.9424,12.4578,732,2020-10-06
,Sao Tome and Principe,0.1864,6.6131,914,2020-10-06
,Saudi Arabia,23.885942,45.079162,337243,2020-10-06
,Senegal,14.4974,-14.4524,15141,2020-10-06
,Serbia,44.0165,21.0059,34072,2020-10-06
,Seychelles,-4.6796,55.492,148,2020-10-06
,Sierra Leone,8.460555000000001,-11.779889,2277,2020-10-06
,Singapore,1.2833,103.8333,57830,2020-10-06
,Slovakia,48.669,19.699,13812,2020-10-06
,Slovenia,46.1512,14.9955,6764,2020-10-06
,Solomon Islands,-9.6457,160.1562,0,2020-10-06
,Somalia,5.152149,46.199616,3745,2020-10-06
,South Africa,-30.5595,22.9375,683242,2020-10-06
,South Sudan,6.8770000000000024,31.307,2734,2020-10-06
,Spain,40.463667,-3.7492199999999998,825410,2020-10-06
,Sri Lanka,7.873054,80.77179699999998,4252,2020-10-06
,Sudan,12.8628,30.2176,13653,2020-10-06
,Suriname,3.9193,-56.0278,4965,2020-10-06
,Sweden,60.128161,18.643501,96145,2020-10-06
,Switzerland,46.8182,8.2275,56632,2020-10-06
,Syria,34.802075,38.99681500000001,4457,2020-10-06
,Taiwan*,23.7,121.0,521,2020-10-06
,Tajikistan,38.861,71.2761,10014,2020-10-06
,Tanzania,-6.369028,34.888822,509,2020-10-06
,Thailand,15.870032,100.992541,3615,2020-10-06
,Timor-Leste,-8.874217,125.727539,28,2020-10-06
,Togo,8.6195,0.8248,1881,2020-10-06
,Trinidad and Tobago,10.6918,-61.2225,4846,2020-10-06
,Tunisia,33.886917,9.537499,22230,2020-10-06
,Turkey,38.9637,35.2433,327557,2020-10-06
,US,40.0,-100.0,7499341,2020-10-06
,Uganda,1.373333,32.290275,9082,2020-10-06
,Ukraine,48.3794,31.1656,240811,2020-10-06
,United Arab Emirates,23.424076,53.847818000000004,100794,2020-10-06
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-10-06
Bermuda,United Kingdom,32.3078,-64.7505,181,2020-10-06
British Virgin Islands,United Kingdom,18.4207,-64.64,71,2020-10-06
Cayman Islands,United Kingdom,19.3133,-81.2546,213,2020-10-06
Channel Islands,United Kingdom,49.3723,-2.3644,695,2020-10-06
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-10-06
Gibraltar,United Kingdom,36.1408,-5.3536,437,2020-10-06
Isle of Man,United Kingdom,54.2361,-4.5481,345,2020-10-06
Montserrat,United Kingdom,16.742498,-62.187366000000004,13,2020-10-06
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,695,2020-10-06
,United Kingdom,55.3781,-3.4360000000000004,530113,2020-10-06
,Uruguay,-32.5228,-55.7658,2177,2020-10-06
,Uzbekistan,41.377491,64.585262,59343,2020-10-06
,Venezuela,6.4238,-66.5897,79796,2020-10-06
,Vietnam,14.058323999999999,108.277199,1098,2020-10-06
,West Bank and Gaza,31.9522,35.2332,42432,2020-10-06
,Western Sahara,24.2155,-12.8858,10,2020-10-06
,Yemen,15.552726999999999,48.516388,2047,2020-10-06
,Zambia,-13.133897,27.849332,15170,2020-10-06
,Zimbabwe,-19.015438,29.154857,7915,2020-10-06
,Afghanistan,33.93911,67.709953,39548,2020-10-07
,Albania,41.1533,20.1683,14730,2020-10-07
,Algeria,28.0339,1.6596,52520,2020-10-07
,Andorra,42.5063,1.5218,2568,2020-10-07
,Angola,-11.2027,17.8739,5725,2020-10-07
,Antigua and Barbuda,17.0608,-61.7964,108,2020-10-07
,Argentina,-38.4161,-63.6167,840915,2020-10-07
,Armenia,40.0691,45.0382,53755,2020-10-07
Australian Capital Territory,Australia,-35.4735,149.0124,113,2020-10-07
New South Wales,Australia,-33.8688,151.2093,4261,2020-10-07
Northern Territory,Australia,-12.4634,130.8456,33,2020-10-07
Queensland,Australia,-27.4698,153.0251,1160,2020-10-07
South Australia,Australia,-34.9285,138.6007,472,2020-10-07
Tasmania,Australia,-42.8821,147.3272,230,2020-10-07
Victoria,Australia,-37.8136,144.9631,20247,2020-10-07
Western Australia,Australia,-31.9505,115.8605,690,2020-10-07
,Austria,47.5162,14.5501,50848,2020-10-07
,Azerbaijan,40.1431,47.5769,41113,2020-10-07
,Bahamas,25.025885,-78.035889,4713,2020-10-07
,Bahrain,26.0275,50.55,73932,2020-10-07
,Bangladesh,23.685,90.3563,373151,2020-10-07
,Barbados,13.1939,-59.5432,203,2020-10-07
,Belarus,53.7098,27.9534,81505,2020-10-07
,Belgium,50.8333,4.469936,137868,2020-10-07
,Belize,17.1899,-88.4976,2310,2020-10-07
,Benin,9.3077,2.3158,2411,2020-10-07
,Bhutan,27.5142,90.4336,304,2020-10-07
,Bolivia,-16.2902,-63.5887,137706,2020-10-07
,Bosnia and Herzegovina,43.9159,17.6791,29075,2020-10-07
,Botswana,-22.3285,24.6849,3172,2020-10-07
,Brazil,-14.235,-51.9253,5000694,2020-10-07
,Brunei,4.5353,114.7277,146,2020-10-07
,Bulgaria,42.7339,25.4858,22743,2020-10-07
,Burkina Faso,12.2383,-1.5616,2222,2020-10-07
,Burma,21.9162,95.956,21433,2020-10-07
,Burundi,-3.3731,29.9189,515,2020-10-07
,Cabo Verde,16.5388,-23.0418,6624,2020-10-07
,Cambodia,11.55,104.9167,281,2020-10-07
,Cameroon,3.8480000000000003,11.5021,20924,2020-10-07
Alberta,Canada,53.9333,-116.5765,19354,2020-10-07
British Columbia,Canada,53.7267,-127.6476,9956,2020-10-07
Diamond Princess,Canada,0.0,0.0,0,2020-10-07
Grand Princess,Canada,0.0,0.0,13,2020-10-07
Manitoba,Canada,53.7609,-98.8139,2278,2020-10-07
New Brunswick,Canada,46.5653,-66.4619,222,2020-10-07
Newfoundland and Labrador,Canada,53.1355,-57.6604,277,2020-10-07
Northwest Territories,Canada,64.8255,-124.8457,5,2020-10-07
Nova Scotia,Canada,44.681999999999995,-63.7443,1089,2020-10-07
Ontario,Canada,51.2538,-85.3232,58202,2020-10-07
Prince Edward Island,Canada,46.5107,-63.4168,61,2020-10-07
Quebec,Canada,52.9399,-73.5491,81914,2020-10-07
Saskatchewan,Canada,52.9399,-106.4509,1994,2020-10-07
Yukon,Canada,64.2823,-135.0,15,2020-10-07
,Central African Republic,6.6111,20.9394,4852,2020-10-07
,Chad,15.4542,18.7322,1251,2020-10-07
,Chile,-35.6751,-71.543,474440,2020-10-07
Anhui,China,31.8257,117.2264,991,2020-10-07
Beijing,China,40.1824,116.4142,936,2020-10-07
Chongqing,China,30.0572,107.874,585,2020-10-07
Fujian,China,26.0789,117.9874,413,2020-10-07
Gansu,China,35.7518,104.2861,170,2020-10-07
Guangdong,China,23.3417,113.4244,1848,2020-10-07
Guangxi,China,23.8298,108.7881,260,2020-10-07
Guizhou,China,26.8154,106.8748,147,2020-10-07
Hainan,China,19.1959,109.7453,171,2020-10-07
Hebei,China,39.549,116.1306,365,2020-10-07
Heilongjiang,China,47.861999999999995,127.7615,948,2020-10-07
Henan,China,37.8957,114.9042,1281,2020-10-07
Hong Kong,China,22.3,114.2,5143,2020-10-07
Hubei,China,30.9756,112.2707,68139,2020-10-07
Hunan,China,27.6104,111.7088,1019,2020-10-07
Inner Mongolia,China,44.0935,113.9448,268,2020-10-07
Jiangsu,China,32.9711,119.455,667,2020-10-07
Jiangxi,China,27.614,115.7221,935,2020-10-07
Jilin,China,43.6661,126.1923,157,2020-10-07
Liaoning,China,41.2956,122.6085,271,2020-10-07
Macau,China,22.1667,113.55,46,2020-10-07
Ningxia,China,37.2692,106.1655,75,2020-10-07
Qinghai,China,35.7452,95.9956,18,2020-10-07
Shaanxi,China,35.1917,108.8701,414,2020-10-07
Shandong,China,36.3427,118.1498,832,2020-10-07
Shanghai,China,31.201999999999998,121.4491,1030,2020-10-07
Shanxi,China,37.5777,112.2922,206,2020-10-07
Sichuan,China,30.6171,102.7103,713,2020-10-07
Tianjin,China,39.3054,117.323,242,2020-10-07
Tibet,China,31.6927,88.0924,1,2020-10-07
Xinjiang,China,41.1129,85.2401,902,2020-10-07
Yunnan,China,24.974,101.48700000000001,211,2020-10-07
Zhejiang,China,29.1832,120.0934,1283,2020-10-07
,Colombia,4.5709,-74.2973,877684,2020-10-07
,Comoros,-11.6455,43.3333,491,2020-10-07
,Congo (Brazzaville),-0.228,15.8277,5089,2020-10-07
,Congo (Kinshasa),-4.0383,21.7587,10804,2020-10-07
,Costa Rica,9.7489,-83.7534,83497,2020-10-07
,Cote d'Ivoire,7.54,-5.5471,19935,2020-10-07
,Croatia,45.1,15.2,18447,2020-10-07
,Cuba,21.521757,-77.78116700000002,5898,2020-10-07
,Cyprus,35.1264,33.4299,1897,2020-10-07
,Czechia,49.8175,15.472999999999999,95360,2020-10-07
Faroe Islands,Denmark,61.8926,-6.9118,476,2020-10-07
Greenland,Denmark,71.7069,-42.6043,15,2020-10-07
,Denmark,56.2639,9.5018,30710,2020-10-07
,Diamond Princess,0.0,0.0,712,2020-10-07
,Djibouti,11.8251,42.5903,5423,2020-10-07
,Dominica,15.415,-61.371,31,2020-10-07
,Dominican Republic,18.7357,-70.1627,116148,2020-10-07
,Ecuador,-1.8312,-78.1834,143531,2020-10-07
,Egypt,26.820553000000004,30.802497999999996,104035,2020-10-07
,El Salvador,13.7942,-88.8965,29737,2020-10-07
,Equatorial Guinea,1.6508,10.2679,5052,2020-10-07
,Eritrea,15.1794,39.7823,398,2020-10-07
,Estonia,58.5953,25.0136,3715,2020-10-07
,Eswatini,-26.5225,31.4659,5617,2020-10-07
,Ethiopia,9.145,40.4897,80895,2020-10-07
,Fiji,-17.7134,178.065,32,2020-10-07
,Finland,61.92411,25.748151,11049,2020-10-07
French Guiana,France,3.9339,-53.1258,10103,2020-10-07
French Polynesia,France,-17.6797,149.4068,2358,2020-10-07
Guadeloupe,France,16.265,-61.551,6319,2020-10-07
Martinique,France,14.6415,-61.0242,1851,2020-10-07
Mayotte,France,-12.8275,45.166244,3892,2020-10-07
New Caledonia,France,-20.904304999999997,165.618042,27,2020-10-07
Reunion,France,-21.1151,55.5364,4385,2020-10-07
Saint Barthelemy,France,17.9,-62.8333,62,2020-10-07
Saint Pierre and Miquelon,France,46.8852,-56.3159,16,2020-10-07
St Martin,France,18.0708,-63.0501,412,2020-10-07
,France,46.2276,2.2137,664178,2020-10-07
,Gabon,-0.8037,11.6094,8815,2020-10-07
,Gambia,13.4432,-15.3101,3613,2020-10-07
,Georgia,42.3154,43.3569,9753,2020-10-07
,Germany,51.165690999999995,10.451526,311137,2020-10-07
,Ghana,7.9465,-1.0232,46829,2020-10-07
,Greece,39.0742,21.8243,20947,2020-10-07
,Grenada,12.1165,-61.678999999999995,24,2020-10-07
,Guatemala,15.7835,-90.2308,95704,2020-10-07
,Guinea,9.9456,-9.6966,10863,2020-10-07
,Guinea-Bissau,11.8037,-15.1804,2385,2020-10-07
,Guyana,4.860416000000002,-58.93018000000001,3292,2020-10-07
,Haiti,18.9712,-72.2852,8838,2020-10-07
,Holy See,41.9029,12.4534,12,2020-10-07
,Honduras,15.2,-86.2419,81016,2020-10-07
,Hungary,47.1625,19.5033,33114,2020-10-07
,Iceland,64.9631,-19.0208,3172,2020-10-07
,India,20.593684,78.96288,6835655,2020-10-07
,Indonesia,-0.7893,113.9213,315714,2020-10-07
,Iran,32.427908,53.68804599999999,483844,2020-10-07
,Iraq,33.223191,43.679291,391044,2020-10-07
,Ireland,53.1424,-7.6921,39584,2020-10-07
,Israel,31.046051000000002,34.851612,281481,2020-10-07
,Italy,41.87194,12.56738,333940,2020-10-07
,Jamaica,18.1096,-77.2975,7191,2020-10-07
,Japan,36.204824,138.252924,87039,2020-10-07
,Jordan,31.24,36.51,20200,2020-10-07
,Kazakhstan,48.0196,66.9237,108454,2020-10-07
,Kenya,-0.0236,37.9062,39907,2020-10-07
,"Korea, South",35.90775700000001,127.766922,24422,2020-10-07
,Kosovo,42.602636,20.902977,15938,2020-10-07
,Kuwait,29.311659999999996,47.481766,108743,2020-10-07
,Kyrgyzstan,41.20438,74.766098,48097,2020-10-07
,Laos,19.856270000000002,102.495496,23,2020-10-07
,Latvia,56.8796,24.6032,2261,2020-10-07
,Lebanon,33.8547,35.8623,48377,2020-10-07
,Lesotho,-29.61,28.2336,1767,2020-10-07
,Liberia,6.4280550000000005,-9.429499,1355,2020-10-07
,Libya,26.3351,17.228331,39513,2020-10-07
,Liechtenstein,47.14,9.55,131,2020-10-07
,Lithuania,55.1694,23.8813,5483,2020-10-07
,Luxembourg,49.8153,6.1296,9119,2020-10-07
,MS Zaandam,0.0,0.0,9,2020-10-07
,Madagascar,-18.766947000000002,46.869107,16633,2020-10-07
,Malawi,-13.2543,34.3015,5803,2020-10-07
,Malaysia,4.210483999999999,101.97576600000001,13993,2020-10-07
,Maldives,3.2028,73.2207,10656,2020-10-07
,Mali,17.570692,-3.996166000000001,3210,2020-10-07
,Malta,35.9375,14.3754,3442,2020-10-07
,Mauritania,21.0079,-10.9408,7535,2020-10-07
,Mauritius,-20.348404000000002,57.552152,395,2020-10-07
,Mexico,23.6345,-102.5528,799188,2020-10-07
,Moldova,47.4116,28.3699,58794,2020-10-07
,Monaco,43.7333,7.4167,227,2020-10-07
,Mongolia,46.8625,103.8467,315,2020-10-07
,Montenegro,42.708678000000006,19.37439,12794,2020-10-07
,Morocco,31.7917,-7.0926,140024,2020-10-07
,Mozambique,-18.665695,35.529562,9494,2020-10-07
,Namibia,-22.9576,18.4904,11714,2020-10-07
,Nepal,28.1667,84.25,94253,2020-10-07
Aruba,Netherlands,12.5211,-69.9683,4133,2020-10-07
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,141,2020-10-07
Curacao,Netherlands,12.1696,-68.99,505,2020-10-07
Sint Maarten,Netherlands,18.0425,-63.0548,698,2020-10-07
,Netherlands,52.1326,5.2913,149988,2020-10-07
,New Zealand,-40.9006,174.886,1864,2020-10-07
,Nicaragua,12.865416,-85.207229,5264,2020-10-07
,Niger,17.607789,8.081666,1200,2020-10-07
,Nigeria,9.082,8.6753,59738,2020-10-07
,North Macedonia,41.6086,21.7453,19413,2020-10-07
,Norway,60.472,8.4689,15013,2020-10-07
,Oman,21.512583,55.92325500000001,103465,2020-10-07
,Pakistan,30.3753,69.3451,316934,2020-10-07
,Panama,8.538,-80.7821,117300,2020-10-07
,Papua New Guinea,-6.314993,143.95555,541,2020-10-07
,Paraguay,-23.4425,-58.4438,46435,2020-10-07
,Peru,-9.19,-75.0152,832929,2020-10-07
,Philippines,12.879721,121.77401699999999,329637,2020-10-07
,Poland,51.9194,19.1451,107319,2020-10-07
,Portugal,39.3999,-8.2245,81256,2020-10-07
,Qatar,25.3548,51.1839,127181,2020-10-07
,Romania,45.9432,24.9668,142570,2020-10-07
,Russia,61.52401,105.31875600000001,1242258,2020-10-07
,Rwanda,-1.9403,29.8739,4883,2020-10-07
,Saint Kitts and Nevis,17.357822,-62.782998,19,2020-10-07
,Saint Lucia,13.9094,-60.9789,27,2020-10-07
,Saint Vincent and the Grenadines,12.9843,-61.2872,64,2020-10-07
,San Marino,43.9424,12.4578,732,2020-10-07
,Sao Tome and Principe,0.1864,6.6131,914,2020-10-07
,Saudi Arabia,23.885942,45.079162,337711,2020-10-07
,Senegal,14.4974,-14.4524,15174,2020-10-07
,Serbia,44.0165,21.0059,34193,2020-10-07
,Seychelles,-4.6796,55.492,148,2020-10-07
,Sierra Leone,8.460555000000001,-11.779889,2287,2020-10-07
,Singapore,1.2833,103.8333,57840,2020-10-07
,Slovakia,48.669,19.699,14689,2020-10-07
,Slovenia,46.1512,14.9955,7120,2020-10-07
,Solomon Islands,-9.6457,160.1562,0,2020-10-07
,Somalia,5.152149,46.199616,3745,2020-10-07
,South Africa,-30.5595,22.9375,685155,2020-10-07
,South Sudan,6.8770000000000024,31.307,2748,2020-10-07
,Spain,40.463667,-3.7492199999999998,835901,2020-10-07
,Sri Lanka,7.873054,80.77179699999998,4459,2020-10-07
,Sudan,12.8628,30.2176,13668,2020-10-07
,Suriname,3.9193,-56.0278,4979,2020-10-07
,Sweden,60.128161,18.643501,96677,2020-10-07
,Switzerland,46.8182,8.2275,57709,2020-10-07
,Syria,34.802075,38.99681500000001,4504,2020-10-07
,Taiwan*,23.7,121.0,523,2020-10-07
,Tajikistan,38.861,71.2761,10055,2020-10-07
,Tanzania,-6.369028,34.888822,509,2020-10-07
,Thailand,15.870032,100.992541,3622,2020-10-07
,Timor-Leste,-8.874217,125.727539,28,2020-10-07
,Togo,8.6195,0.8248,1898,2020-10-07
,Trinidad and Tobago,10.6918,-61.2225,4887,2020-10-07
,Tunisia,33.886917,9.537499,24542,2020-10-07
,Turkey,38.9637,35.2433,329138,2020-10-07
,US,40.0,-100.0,7549682,2020-10-07
,Uganda,1.373333,32.290275,9260,2020-10-07
,Ukraine,48.3794,31.1656,245698,2020-10-07
,United Arab Emirates,23.424076,53.847818000000004,101840,2020-10-07
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-10-07
Bermuda,United Kingdom,32.3078,-64.7505,181,2020-10-07
British Virgin Islands,United Kingdom,18.4207,-64.64,71,2020-10-07
Cayman Islands,United Kingdom,19.3133,-81.2546,213,2020-10-07
Channel Islands,United Kingdom,49.3723,-2.3644,698,2020-10-07
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-10-07
Gibraltar,United Kingdom,36.1408,-5.3536,445,2020-10-07
Isle of Man,United Kingdom,54.2361,-4.5481,345,2020-10-07
Montserrat,United Kingdom,16.742498,-62.187366000000004,13,2020-10-07
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,695,2020-10-07
,United Kingdom,55.3781,-3.4360000000000004,544275,2020-10-07
,Uruguay,-32.5228,-55.7658,2206,2020-10-07
,Uzbekistan,41.377491,64.585262,59579,2020-10-07
,Venezuela,6.4238,-66.5897,80404,2020-10-07
,Vietnam,14.058323999999999,108.277199,1099,2020-10-07
,West Bank and Gaza,31.9522,35.2332,42840,2020-10-07
,Western Sahara,24.2155,-12.8858,10,2020-10-07
,Yemen,15.552726999999999,48.516388,2049,2020-10-07
,Zambia,-13.133897,27.849332,15224,2020-10-07
,Zimbabwe,-19.015438,29.154857,7919,2020-10-07
,Afghanistan,33.93911,67.709953,39616,2020-10-08
,Albania,41.1533,20.1683,14899,2020-10-08
,Algeria,28.0339,1.6596,52658,2020-10-08
,Andorra,42.5063,1.5218,2568,2020-10-08
,Angola,-11.2027,17.8739,5958,2020-10-08
,Antigua and Barbuda,17.0608,-61.7964,111,2020-10-08
,Argentina,-38.4161,-63.6167,856369,2020-10-08
,Armenia,40.0691,45.0382,54473,2020-10-08
Australian Capital Territory,Australia,-35.4735,149.0124,113,2020-10-08
New South Wales,Australia,-33.8688,151.2093,4271,2020-10-08
Northern Territory,Australia,-12.4634,130.8456,33,2020-10-08
Queensland,Australia,-27.4698,153.0251,1160,2020-10-08
South Australia,Australia,-34.9285,138.6007,472,2020-10-08
Tasmania,Australia,-42.8821,147.3272,230,2020-10-08
Victoria,Australia,-37.8136,144.9631,20257,2020-10-08
Western Australia,Australia,-31.9505,115.8605,690,2020-10-08
,Austria,47.5162,14.5501,52057,2020-10-08
,Azerbaijan,40.1431,47.5769,41304,2020-10-08
,Bahamas,25.025885,-78.035889,4713,2020-10-08
,Bahrain,26.0275,50.55,74422,2020-10-08
,Bangladesh,23.685,90.3563,374592,2020-10-08
,Barbados,13.1939,-59.5432,203,2020-10-08
,Belarus,53.7098,27.9534,81982,2020-10-08
,Belgium,50.8333,4.469936,143596,2020-10-08
,Belize,17.1899,-88.4976,2373,2020-10-08
,Benin,9.3077,2.3158,2411,2020-10-08
,Bhutan,27.5142,90.4336,304,2020-10-08
,Bolivia,-16.2902,-63.5887,137969,2020-10-08
,Bosnia and Herzegovina,43.9159,17.6791,29528,2020-10-08
,Botswana,-22.3285,24.6849,3219,2020-10-08
,Brazil,-14.235,-51.9253,5028444,2020-10-08
,Brunei,4.5353,114.7277,146,2020-10-08
,Bulgaria,42.7339,25.4858,23259,2020-10-08
,Burkina Faso,12.2383,-1.5616,2241,2020-10-08
,Burma,21.9162,95.956,22445,2020-10-08
,Burundi,-3.3731,29.9189,515,2020-10-08
,Cabo Verde,16.5388,-23.0418,6717,2020-10-08
,Cambodia,11.55,104.9167,281,2020-10-08
,Cameroon,3.8480000000000003,11.5021,21203,2020-10-08
Alberta,Canada,53.9333,-116.5765,19718,2020-10-08
British Columbia,Canada,53.7267,-127.6476,10066,2020-10-08
Diamond Princess,Canada,0.0,0.0,0,2020-10-08
Grand Princess,Canada,0.0,0.0,13,2020-10-08
Manitoba,Canada,53.7609,-98.8139,2344,2020-10-08
New Brunswick,Canada,46.5653,-66.4619,225,2020-10-08
Newfoundland and Labrador,Canada,53.1355,-57.6604,277,2020-10-08
Northwest Territories,Canada,64.8255,-124.8457,5,2020-10-08
Nova Scotia,Canada,44.681999999999995,-63.7443,1089,2020-10-08
Ontario,Canada,51.2538,-85.3232,58913,2020-10-08
Prince Edward Island,Canada,46.5107,-63.4168,61,2020-10-08
Quebec,Canada,52.9399,-73.5491,82992,2020-10-08
Saskatchewan,Canada,52.9399,-106.4509,2012,2020-10-08
Yukon,Canada,64.2823,-135.0,15,2020-10-08
,Central African Republic,6.6111,20.9394,4853,2020-10-08
,Chad,15.4542,18.7322,1262,2020-10-08
,Chile,-35.6751,-71.543,476016,2020-10-08
Anhui,China,31.8257,117.2264,991,2020-10-08
Beijing,China,40.1824,116.4142,936,2020-10-08
Chongqing,China,30.0572,107.874,585,2020-10-08
Fujian,China,26.0789,117.9874,414,2020-10-08
Gansu,China,35.7518,104.2861,170,2020-10-08
Guangdong,China,23.3417,113.4244,1851,2020-10-08
Guangxi,China,23.8298,108.7881,260,2020-10-08
Guizhou,China,26.8154,106.8748,147,2020-10-08
Hainan,China,19.1959,109.7453,171,2020-10-08
Hebei,China,39.549,116.1306,365,2020-10-08
Heilongjiang,China,47.861999999999995,127.7615,948,2020-10-08
Henan,China,37.8957,114.9042,1281,2020-10-08
Hong Kong,China,22.3,114.2,5161,2020-10-08
Hubei,China,30.9756,112.2707,68139,2020-10-08
Hunan,China,27.6104,111.7088,1019,2020-10-08
Inner Mongolia,China,44.0935,113.9448,268,2020-10-08
Jiangsu,China,32.9711,119.455,667,2020-10-08
Jiangxi,China,27.614,115.7221,935,2020-10-08
Jilin,China,43.6661,126.1923,157,2020-10-08
Liaoning,China,41.2956,122.6085,273,2020-10-08
Macau,China,22.1667,113.55,46,2020-10-08
Ningxia,China,37.2692,106.1655,75,2020-10-08
Qinghai,China,35.7452,95.9956,18,2020-10-08
Shaanxi,China,35.1917,108.8701,425,2020-10-08
Shandong,China,36.3427,118.1498,832,2020-10-08
Shanghai,China,31.201999999999998,121.4491,1036,2020-10-08
Shanxi,China,37.5777,112.2922,206,2020-10-08
Sichuan,China,30.6171,102.7103,713,2020-10-08
Tianjin,China,39.3054,117.323,242,2020-10-08
Tibet,China,31.6927,88.0924,1,2020-10-08
Xinjiang,China,41.1129,85.2401,902,2020-10-08
Yunnan,China,24.974,101.48700000000001,211,2020-10-08
Zhejiang,China,29.1832,120.0934,1283,2020-10-08
,Colombia,4.5709,-74.2973,886179,2020-10-08
,Comoros,-11.6455,43.3333,495,2020-10-08
,Congo (Brazzaville),-0.228,15.8277,5089,2020-10-08
,Congo (Kinshasa),-4.0383,21.7587,10822,2020-10-08
,Costa Rica,9.7489,-83.7534,84828,2020-10-08
