Province/State,Country/Region,Lat,Long,Recoveries,Date
,Dominican Republic,18.7357,-70.1627,94532,2020-10-12
,Ecuador,-1.8312,-78.1834,128134,2020-10-12
,Egypt,26.820553000000004,30.802497999999996,97743,2020-10-12
,El Salvador,13.7942,-88.8965,25438,2020-10-12
,Equatorial Guinea,1.6508,10.2679,4954,2020-10-12
,Eritrea,15.1794,39.7823,372,2020-10-12
,Estonia,58.5953,25.0136,2967,2020-10-12
,Eswatini,-26.5225,31.4659,5322,2020-10-12
,Ethiopia,9.145,40.4897,38904,2020-10-12
,Fiji,-17.7134,178.065,28,2020-10-12
,Finland,61.92411,25.748151,8500,2020-10-12
French Guiana,France,3.9339,-53.1258,9855,2020-10-12
French Polynesia,France,-17.6797,149.4068,2138,2020-10-12
Guadeloupe,France,16.265,-61.551,2199,2020-10-12
Martinique,France,14.6415,-61.0242,98,2020-10-12
Mayotte,France,-12.8275,45.166244,2964,2020-10-12
New Caledonia,France,-20.904304999999997,165.618042,27,2020-10-12
Reunion,France,-21.1151,55.5364,3994,2020-10-12
Saint Barthelemy,France,17.9,-62.8333,37,2020-10-12
Saint Pierre and Miquelon,France,46.8852,-56.3159,12,2020-10-12
St Martin,France,18.0708,-63.0501,309,2020-10-12
,France,46.2276,2.2137,82402,2020-10-12
,Gabon,-0.8037,11.6094,8298,2020-10-12
,Gambia,13.4432,-15.3101,2593,2020-10-12
,Georgia,42.3154,43.3569,6538,2020-10-12
,Germany,51.165690999999995,10.451526,278391,2020-10-12
,Ghana,7.9465,-1.0232,46424,2020-10-12
,Greece,39.0742,21.8243,1347,2020-10-12
,Grenada,12.1165,-61.678999999999995,24,2020-10-12
,Guatemala,15.7835,-90.2308,87016,2020-10-12
,Guinea,9.9456,-9.6966,10337,2020-10-12
,Guinea-Bissau,11.8037,-15.1804,1782,2020-10-12
,Guyana,4.860416000000002,-58.93018000000001,2391,2020-10-12
,Haiti,18.9712,-72.2852,7104,2020-10-12
,Holy See,41.9029,12.4534,12,2020-10-12
,Honduras,15.2,-86.2419,32214,2020-10-12
,Hungary,47.1625,19.5033,11037,2020-10-12
,Iceland,64.9631,-19.0208,2550,2020-10-12
,India,20.593684,78.96288,6227295,2020-10-12
,Indonesia,-0.7893,113.9213,258519,2020-10-12
,Iran,32.427908,53.68804599999999,409121,2020-10-12
,Iraq,33.223191,43.679291,340050,2020-10-12
,Ireland,53.1424,-7.6921,23364,2020-10-12
,Israel,31.046051000000002,34.851612,238681,2020-10-12
,Italy,41.87194,12.56738,240600,2020-10-12
,Jamaica,18.1096,-77.2975,3237,2020-10-12
,Japan,36.204824,138.252924,81552,2020-10-12
,Jordan,31.24,36.51,6219,2020-10-12
,Kazakhstan,48.0196,66.9237,104203,2020-10-12
,Kenya,-0.0236,37.9062,32000,2020-10-12
,"Korea, South",35.90775700000001,127.766922,22863,2020-10-12
,Kosovo,42.602636,20.902977,14368,2020-10-12
,Kuwait,29.311659999999996,47.481766,103802,2020-10-12
,Kyrgyzstan,41.20438,74.766098,44522,2020-10-12
,Laos,19.856270000000002,102.495496,22,2020-10-12
,Latvia,56.8796,24.6032,1325,2020-10-12
,Lebanon,33.8547,35.8623,23941,2020-10-12
,Lesotho,-29.61,28.2336,961,2020-10-12
,Liberia,6.4280550000000005,-9.429499,1250,2020-10-12
,Libya,26.3351,17.228331,24466,2020-10-12
,Liechtenstein,47.14,9.55,124,2020-10-12
,Lithuania,55.1694,23.8813,2793,2020-10-12
,Luxembourg,49.8153,6.1296,7900,2020-10-12
,MS Zaandam,0.0,0.0,0,2020-10-12
,Madagascar,-18.766947000000002,46.869107,16081,2020-10-12
,Malawi,-13.2543,34.3015,4659,2020-10-12
,Malaysia,4.210483999999999,101.97576600000001,11022,2020-10-12
,Maldives,3.2028,73.2207,9783,2020-10-12
,Mali,17.570692,-3.996166000000001,2533,2020-10-12
,Malta,35.9375,14.3754,2981,2020-10-12
,Mauritania,21.0079,-10.9408,7297,2020-10-12
,Mauritius,-20.348404000000002,57.552152,359,2020-10-12
,Mexico,23.6345,-102.5528,700826,2020-10-12
,Moldova,47.4116,28.3699,44728,2020-10-12
,Monaco,43.7333,7.4167,213,2020-10-12
,Mongolia,46.8625,103.8467,311,2020-10-12
,Montenegro,42.708678000000006,19.37439,9920,2020-10-12
,Morocco,31.7917,-7.0926,129498,2020-10-12
,Mozambique,-18.6657,35.5296,7550,2020-10-12
,Namibia,-22.9576,18.4904,9913,2020-10-12
,Nepal,28.1667,84.25,77277,2020-10-12
Aruba,Netherlands,12.5211,-69.9683,3790,2020-10-12
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,78,2020-10-12
Curacao,Netherlands,12.1696,-68.99,332,2020-10-12
Sint Maarten,Netherlands,18.0425,-63.0548,632,2020-10-12
,Netherlands,52.1326,5.2913,0,2020-10-12
,New Zealand,-40.9006,174.886,1808,2020-10-12
,Nicaragua,12.865416,-85.207229,4225,2020-10-12
,Niger,17.607789,8.081666,1124,2020-10-12
,Nigeria,9.082,8.6753,51943,2020-10-12
,North Macedonia,41.6086,21.7453,16301,2020-10-12
,Norway,60.472,8.4689,11863,2020-10-12
,Oman,21.512583,55.92325500000001,93222,2020-10-12
,Pakistan,30.3753,69.3451,304609,2020-10-12
,Panama,8.538,-80.7821,96675,2020-10-12
,Papua New Guinea,-6.314993,143.95555,537,2020-10-12
,Paraguay,-23.4425,-58.4438,32751,2020-10-12
,Peru,-9.19,-75.0152,743969,2020-10-12
,Philippines,12.879721,121.77401699999999,293152,2020-10-12
,Poland,51.9194,19.1451,81201,2020-10-12
,Portugal,39.3999,-8.2245,53498,2020-10-12
,Qatar,25.3548,51.1839,125176,2020-10-12
,Romania,45.9432,24.9668,118912,2020-10-12
,Russia,61.52401,105.31875600000001,1019905,2020-10-12
,Rwanda,-1.9403,29.8739,3877,2020-10-12
,Saint Kitts and Nevis,17.357822,-62.782998,18,2020-10-12
,Saint Lucia,13.9094,-60.9789,27,2020-10-12
,Saint Vincent and the Grenadines,12.9843,-61.2872,64,2020-10-12
,San Marino,43.9424,12.4578,682,2020-10-12
,Sao Tome and Principe,0.1864,6.6131,895,2020-10-12
,Saudi Arabia,23.885942,45.079162,325839,2020-10-12
,Senegal,14.4974,-14.4524,13390,2020-10-12
,Serbia,44.0165,21.0059,0,2020-10-12
,Seychelles,-4.6796,55.492,144,2020-10-12
,Sierra Leone,8.460555000000001,-11.779889,1736,2020-10-12
,Singapore,1.2833,103.8333,57728,2020-10-12
,Slovakia,48.669,19.699,6031,2020-10-12
,Slovenia,46.1512,14.9955,5219,2020-10-12
,Solomon Islands,-9.6457,160.1562,0,2020-10-12
,Somalia,5.152149,46.199616,3089,2020-10-12
,South Africa,-30.5595,22.9375,624659,2020-10-12
,South Sudan,6.8770000000000024,31.307,1290,2020-10-12
,Spain,40.463667,-3.7492199999999998,150376,2020-10-12
,Sri Lanka,7.873054,80.77179699999998,3317,2020-10-12
,Sudan,12.8628,30.2176,6764,2020-10-12
,Suriname,3.9193,-56.0278,4862,2020-10-12
,Sweden,60.128161,18.643501,0,2020-10-12
,Switzerland,46.8182,8.2275,49500,2020-10-12
,Syria,34.8021,38.9968,1331,2020-10-12
,Taiwan*,23.7,121.0,489,2020-10-12
,Tajikistan,38.861,71.2761,9103,2020-10-12
,Tanzania,-6.369028,34.888822,183,2020-10-12
,Thailand,15.870032,100.992541,3457,2020-10-12
,Timor-Leste,-8.8742,125.7275,28,2020-10-12
,Togo,8.6195,0.8248,1461,2020-10-12
,Trinidad and Tobago,10.6918,-61.2225,3303,2020-10-12
,Tunisia,33.886917,9.537499,5032,2020-10-12
,Turkey,38.9637,35.2433,295658,2020-10-12
,US,40.0,-100.0,3106728,2020-10-12
,Uganda,1.373333,32.290275,6109,2020-10-12
,Ukraine,48.3794,31.1656,118740,2020-10-12
,United Arab Emirates,23.424076,53.847818000000004,98555,2020-10-12
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-10-12
Bermuda,United Kingdom,32.3078,-64.7505,172,2020-10-12
British Virgin Islands,United Kingdom,18.4207,-64.64,70,2020-10-12
Cayman Islands,United Kingdom,19.3133,-81.2546,211,2020-10-12
Channel Islands,United Kingdom,49.3723,-2.3644,623,2020-10-12
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-10-12
Gibraltar,United Kingdom,36.1408,-5.3536,419,2020-10-12
Isle of Man,United Kingdom,54.2361,-4.5481,316,2020-10-12
Montserrat,United Kingdom,16.742498,-62.187366000000004,12,2020-10-12
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,672,2020-10-12
,United Kingdom,55.3781,-3.4360000000000004,0,2020-10-12
,Uruguay,-32.5228,-55.7658,1950,2020-10-12
,Uzbekistan,41.377491,64.585262,58306,2020-10-12
,Venezuela,6.4238,-66.5897,75400,2020-10-12
,Vietnam,14.058323999999999,108.277199,1025,2020-10-12
,West Bank and Gaza,31.9522,35.2332,38228,2020-10-12
,Western Sahara,24.2155,-12.8858,8,2020-10-12
,Yemen,15.552726999999999,48.516388,1329,2020-10-12
,Zambia,-13.133897,27.849332,14682,2020-10-12
,Zimbabwe,-19.015438,29.154857,7627,2020-10-12
,Afghanistan,33.93911,67.709953,33308,2020-10-13
,Albania,41.1533,20.1683,9675,2020-10-13
,Algeria,28.0339,1.6596,37492,2020-10-13
,Andorra,42.5063,1.5218,1928,2020-10-13
,Angola,-11.2027,17.8739,2761,2020-10-13
,Antigua and Barbuda,17.0608,-61.7964,97,2020-10-13
,Argentina,-38.4161,-63.6167,742235,2020-10-13
,Armenia,40.0691,45.0382,46318,2020-10-13
Australian Capital Territory,Australia,-35.4735,149.0124,110,2020-10-13
New South Wales,Australia,-33.8688,151.2093,3140,2020-10-13
Northern Territory,Australia,-12.4634,130.8456,33,2020-10-13
Queensland,Australia,-27.4698,153.0251,1154,2020-10-13
South Australia,Australia,-34.9285,138.6007,468,2020-10-13
Tasmania,Australia,-42.8821,147.3272,217,2020-10-13
Victoria,Australia,-37.8136,144.9631,19248,2020-10-13
Western Australia,Australia,-31.9505,115.8605,676,2020-10-13
,Austria,47.5162,14.5501,44949,2020-10-13
,Azerbaijan,40.1431,47.5769,39468,2020-10-13
,Bahamas,25.025885,-78.035889,2978,2020-10-13
,Bahrain,26.0275,50.55,72164,2020-10-13
,Bangladesh,23.685,90.3563,295873,2020-10-13
,Barbados,13.1939,-59.5432,187,2020-10-13
,Belarus,53.7098,27.9534,77797,2020-10-13
,Belgium,50.8333,4.469936,20452,2020-10-13
,Belize,17.1899,-88.4976,1580,2020-10-13
,Benin,9.3077,2.3158,1973,2020-10-13
,Bhutan,27.5142,90.4336,293,2020-10-13
,Bolivia,-16.2902,-63.5887,102083,2020-10-13
,Bosnia and Herzegovina,43.9159,17.6791,23777,2020-10-13
,Botswana,-22.3285,24.6849,853,2020-10-13
,Brazil,-14.235,-51.9253,4526393,2020-10-13
,Brunei,4.5353,114.7277,143,2020-10-13
,Bulgaria,42.7339,25.4858,16139,2020-10-13
,Burkina Faso,12.2383,-1.5616,1581,2020-10-13
,Burma,21.9162,95.956,11769,2020-10-13
,Burundi,-3.3731,29.9189,472,2020-10-13
,Cabo Verde,16.5388,-23.0418,6210,2020-10-13
,Cambodia,11.55,104.9167,278,2020-10-13
,Cameroon,3.8480000000000003,11.5021,20117,2020-10-13
,Canada,56.1304,-106.3468,160223,2020-10-13
,Central African Republic,6.6111,20.9394,1924,2020-10-13
,Chad,15.4542,18.7322,1120,2020-10-13
,Chile,-35.6751,-71.543,456499,2020-10-13
Anhui,China,31.8257,117.2264,985,2020-10-13
Beijing,China,40.1824,116.4142,927,2020-10-13
Chongqing,China,30.0572,107.874,578,2020-10-13
Fujian,China,26.0789,117.9874,406,2020-10-13
Gansu,China,35.7518,104.2861,168,2020-10-13
Guangdong,China,23.3417,113.4244,1826,2020-10-13
Guangxi,China,23.8298,108.7881,256,2020-10-13
Guizhou,China,26.8154,106.8748,145,2020-10-13
Hainan,China,19.1959,109.7453,165,2020-10-13
Hebei,China,37.8957,114.9042,358,2020-10-13
Heilongjiang,China,47.861999999999995,127.7615,935,2020-10-13
Henan,China,33.882,113.61399999999999,1256,2020-10-13
Hong Kong,China,22.3,114.2,4931,2020-10-13
Hubei,China,30.9756,112.2707,63627,2020-10-13
Hunan,China,27.6104,111.7088,1015,2020-10-13
Inner Mongolia,China,44.0935,113.9448,263,2020-10-13
Jiangsu,China,32.9711,119.455,664,2020-10-13
Jiangxi,China,27.614,115.7221,934,2020-10-13
Jilin,China,43.6661,126.1923,155,2020-10-13
Liaoning,China,41.2956,122.6085,269,2020-10-13
Macau,China,22.1667,113.55,46,2020-10-13
Ningxia,China,37.2692,106.1655,75,2020-10-13
Qinghai,China,35.7452,95.9956,18,2020-10-13
Shaanxi,China,35.1917,108.8701,399,2020-10-13
Shandong,China,36.3427,118.1498,824,2020-10-13
Shanghai,China,31.201999999999998,121.4491,988,2020-10-13
Shanxi,China,37.5777,112.2922,203,2020-10-13
Sichuan,China,30.6171,102.7103,681,2020-10-13
Tianjin,China,39.3054,117.323,238,2020-10-13
Tibet,China,31.6927,88.0924,1,2020-10-13
Xinjiang,China,41.1129,85.2401,899,2020-10-13
Yunnan,China,24.974,101.48700000000001,200,2020-10-13
Zhejiang,China,29.1832,120.0934,1272,2020-10-13
,Colombia,4.5709,-74.2973,806703,2020-10-13
,Comoros,-11.6455,43.3333,484,2020-10-13
,Congo (Brazzaville),-0.228,15.8277,3887,2020-10-13
,Congo (Kinshasa),-4.0383,21.7587,10249,2020-10-13
,Costa Rica,9.7489,-83.7534,53670,2020-10-13
,Cote d'Ivoire,7.54,-5.5471,19860,2020-10-13
,Croatia,45.1,15.2,17889,2020-10-13
,Cuba,21.521757,-77.78116700000002,5602,2020-10-13
,Cyprus,35.1264,33.4299,1444,2020-10-13
,Czechia,49.8175,15.472999999999999,59901,2020-10-13
Faroe Islands,Denmark,61.8926,-6.9118,465,2020-10-13
Greenland,Denmark,71.7069,-42.6043,14,2020-10-13
,Denmark,56.2639,9.5018,27225,2020-10-13
,Diamond Princess,0.0,0.0,659,2020-10-13
,Djibouti,11.8251,42.5903,5362,2020-10-13
,Dominica,15.415,-61.371,24,2020-10-13
,Dominican Republic,18.7357,-70.1627,94941,2020-10-13
,Ecuador,-1.8312,-78.1834,128134,2020-10-13
,Egypt,26.820553000000004,30.802497999999996,97841,2020-10-13
,El Salvador,13.7942,-88.8965,25857,2020-10-13
,Equatorial Guinea,1.6508,10.2679,4954,2020-10-13
,Eritrea,15.1794,39.7823,372,2020-10-13
,Estonia,58.5953,25.0136,3015,2020-10-13
,Eswatini,-26.5225,31.4659,5337,2020-10-13
,Ethiopia,9.145,40.4897,39307,2020-10-13
,Fiji,-17.7134,178.065,30,2020-10-13
,Finland,61.92411,25.748151,8500,2020-10-13
French Guiana,France,3.9339,-53.1258,9881,2020-10-13
French Polynesia,France,-17.6797,149.4068,2138,2020-10-13
Guadeloupe,France,16.265,-61.551,2199,2020-10-13
Martinique,France,14.6415,-61.0242,98,2020-10-13
Mayotte,France,-12.8275,45.166244,2964,2020-10-13
New Caledonia,France,-20.904304999999997,165.618042,27,2020-10-13
Reunion,France,-21.1151,55.5364,3994,2020-10-13
Saint Barthelemy,France,17.9,-62.8333,37,2020-10-13
Saint Pierre and Miquelon,France,46.8852,-56.3159,12,2020-10-13
St Martin,France,18.0708,-63.0501,309,2020-10-13
,France,46.2276,2.2137,83544,2020-10-13
,Gabon,-0.8037,11.6094,8298,2020-10-13
,Gambia,13.4432,-15.3101,2593,2020-10-13
,Georgia,42.3154,43.3569,6867,2020-10-13
,Germany,51.165690999999995,10.451526,280533,2020-10-13
,Ghana,7.9465,-1.0232,46469,2020-10-13
,Greece,39.0742,21.8243,1347,2020-10-13
,Grenada,12.1165,-61.678999999999995,24,2020-10-13
,Guatemala,15.7835,-90.2308,87744,2020-10-13
,Guinea,9.9456,-9.6966,10347,2020-10-13
,Guinea-Bissau,11.8037,-15.1804,1782,2020-10-13
,Guyana,4.860416000000002,-58.93018000000001,2435,2020-10-13
,Haiti,18.9712,-72.2852,7140,2020-10-13
,Holy See,41.9029,12.4534,12,2020-10-13
,Honduras,15.2,-86.2419,32772,2020-10-13
,Hungary,47.1625,19.5033,11753,2020-10-13
,Iceland,64.9631,-19.0208,2587,2020-10-13
,India,20.593684,78.96288,6301927,2020-10-13
,Indonesia,-0.7893,113.9213,263296,2020-10-13
,Iran,32.427908,53.68804599999999,411840,2020-10-13
,Iraq,33.223191,43.679291,344208,2020-10-13
,Ireland,53.1424,-7.6921,23364,2020-10-13
,Israel,31.046051000000002,34.851612,245811,2020-10-13
,Italy,41.87194,12.56738,242028,2020-10-13
,Jamaica,18.1096,-77.2975,3303,2020-10-13
,Japan,36.204824,138.252924,82063,2020-10-13
,Jordan,31.24,36.51,6361,2020-10-13
,Kazakhstan,48.0196,66.9237,104346,2020-10-13
,Kenya,-0.0236,37.9062,31340,2020-10-13
,"Korea, South",35.90775700000001,127.766922,23030,2020-10-13
,Kosovo,42.602636,20.902977,14405,2020-10-13
,Kuwait,29.311659999999996,47.481766,104508,2020-10-13
,Kyrgyzstan,41.20438,74.766098,44712,2020-10-13
,Laos,19.856270000000002,102.495496,22,2020-10-13
,Latvia,56.8796,24.6032,1325,2020-10-13
,Lebanon,33.8547,35.8623,24581,2020-10-13
,Lesotho,-29.61,28.2336,961,2020-10-13
,Liberia,6.4280550000000005,-9.429499,1251,2020-10-13
,Libya,26.3351,17.228331,25007,2020-10-13
,Liechtenstein,47.14,9.55,128,2020-10-13
,Lithuania,55.1694,23.8813,2842,2020-10-13
,Luxembourg,49.8153,6.1296,7900,2020-10-13
,MS Zaandam,0.0,0.0,0,2020-10-13
,Madagascar,-18.766947000000002,46.869107,16124,2020-10-13
,Malawi,-13.2543,34.3015,4688,2020-10-13
,Malaysia,4.210483999999999,101.97576600000001,11372,2020-10-13
,Maldives,3.2028,73.2207,9833,2020-10-13
,Mali,17.570692,-3.996166000000001,2544,2020-10-13
,Malta,35.9375,14.3754,3012,2020-10-13
,Mauritania,21.0079,-10.9408,7301,2020-10-13
,Mauritius,-20.348404000000002,57.552152,361,2020-10-13
,Mexico,23.6345,-102.5528,703457,2020-10-13
,Moldova,47.4116,28.3699,45102,2020-10-13
,Monaco,43.7333,7.4167,217,2020-10-13
,Mongolia,46.8625,103.8467,311,2020-10-13
,Montenegro,42.708678000000006,19.37439,10063,2020-10-13
,Morocco,31.7917,-7.0926,131462,2020-10-13
,Mozambique,-18.6657,35.5296,7880,2020-10-13
,Namibia,-22.9576,18.4904,10120,2020-10-13
,Nepal,28.1667,84.25,78780,2020-10-13
Aruba,Netherlands,12.5211,-69.9683,3849,2020-10-13
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,78,2020-10-13
Curacao,Netherlands,12.1696,-68.99,343,2020-10-13
Sint Maarten,Netherlands,18.0425,-63.0548,645,2020-10-13
,Netherlands,52.1326,5.2913,0,2020-10-13
,New Zealand,-40.9006,174.886,1809,2020-10-13
,Nicaragua,12.865416,-85.207229,4225,2020-10-13
,Niger,17.607789,8.081666,1124,2020-10-13
,Nigeria,9.082,8.6753,52006,2020-10-13
,North Macedonia,41.6086,21.7453,16397,2020-10-13
,Norway,60.472,8.4689,11863,2020-10-13
,Oman,21.512583,55.92325500000001,93557,2020-10-13
,Pakistan,30.3753,69.3451,305080,2020-10-13
,Panama,8.538,-80.7821,97297,2020-10-13
,Papua New Guinea,-6.314993,143.95555,537,2020-10-13
,Paraguay,-23.4425,-58.4438,33325,2020-10-13
,Peru,-9.19,-75.0152,748097,2020-10-13
,Philippines,12.879721,121.77401699999999,293383,2020-10-13
,Poland,51.9194,19.1451,82004,2020-10-13
,Portugal,39.3999,-8.2245,54047,2020-10-13
,Qatar,25.3548,51.1839,125373,2020-10-13
,Romania,45.9432,24.9668,120515,2020-10-13
,Russia,61.52401,105.31875600000001,1027348,2020-10-13
,Rwanda,-1.9403,29.8739,4130,2020-10-13
,Saint Kitts and Nevis,17.357822,-62.782998,19,2020-10-13
,Saint Lucia,13.9094,-60.9789,27,2020-10-13
,Saint Vincent and the Grenadines,12.9843,-61.2872,64,2020-10-13
,San Marino,43.9424,12.4578,682,2020-10-13
,Sao Tome and Principe,0.1864,6.6131,895,2020-10-13
,Saudi Arabia,23.885942,45.079162,326339,2020-10-13
,Senegal,14.4974,-14.4524,13508,2020-10-13
,Serbia,44.0165,21.0059,0,2020-10-13
,Seychelles,-4.6796,55.492,144,2020-10-13
,Sierra Leone,8.460555000000001,-11.779889,1738,2020-10-13
,Singapore,1.2833,103.8333,57740,2020-10-13
,Slovakia,48.669,19.699,6388,2020-10-13
,Slovenia,46.1512,14.9955,5314,2020-10-13
,Solomon Islands,-9.6457,160.1562,0,2020-10-13
,Somalia,5.152149,46.199616,3089,2020-10-13
,South Africa,-30.5595,22.9375,625574,2020-10-13
,South Sudan,6.8770000000000024,31.307,1290,2020-10-13
,Spain,40.463667,-3.7492199999999998,150376,2020-10-13
,Sri Lanka,7.873054,80.77179699999998,3328,2020-10-13
,Sudan,12.8628,30.2176,6764,2020-10-13
,Suriname,3.9193,-56.0278,4870,2020-10-13
,Sweden,60.128161,18.643501,0,2020-10-13
,Switzerland,46.8182,8.2275,49800,2020-10-13
,Syria,34.8021,38.9968,1364,2020-10-13
,Taiwan*,23.7,121.0,489,2020-10-13
,Tajikistan,38.861,71.2761,9177,2020-10-13
,Tanzania,-6.369028,34.888822,183,2020-10-13
,Thailand,15.870032,100.992541,3457,2020-10-13
,Timor-Leste,-8.8742,125.7275,28,2020-10-13
,Togo,8.6195,0.8248,1465,2020-10-13
,Trinidad and Tobago,10.6918,-61.2225,3367,2020-10-13
,Tunisia,33.886917,9.537499,5032,2020-10-13
,Turkey,38.9637,35.2433,296972,2020-10-13
,US,40.0,-100.0,3124593,2020-10-13
,Uganda,1.373333,32.290275,6347,2020-10-13
,Ukraine,48.3794,31.1656,120999,2020-10-13
,United Arab Emirates,23.424076,53.847818000000004,100007,2020-10-13
Anguilla,United Kingdom,18.2206,-63.0686,3,2020-10-13
Bermuda,United Kingdom,32.3078,-64.7505,172,2020-10-13
British Virgin Islands,United Kingdom,18.4207,-64.64,70,2020-10-13
Cayman Islands,United Kingdom,19.3133,-81.2546,211,2020-10-13
Channel Islands,United Kingdom,49.3723,-2.3644,640,2020-10-13
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,2020-10-13
Gibraltar,United Kingdom,36.1408,-5.3536,424,2020-10-13
Isle of Man,United Kingdom,54.2361,-4.5481,317,2020-10-13
Montserrat,United Kingdom,16.742498,-62.187366000000004,12,2020-10-13
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,673,2020-10-13
,United Kingdom,55.3781,-3.4360000000000004,0,2020-10-13
,Uruguay,-32.5228,-55.7658,1987,2020-10-13
,Uzbekistan,41.377491,64.585262,58613,2020-10-13
,Venezuela,6.4238,-66.5897,76262,2020-10-13
,Vietnam,14.058323999999999,108.277199,1025,2020-10-13
,West Bank and Gaza,31.9522,35.2332,38841,2020-10-13
,Western Sahara,24.2155,-12.8858,8,2020-10-13
,Yemen,15.552726999999999,48.516388,1329,2020-10-13
,Zambia,-13.133897,27.849332,14783,2020-10-13
,Zimbabwe,-19.015438,29.154857,7632,2020-10-13
,Afghanistan,33.93911,67.709953,33354,2020-10-14
,Albania,41.1533,20.1683,9762,2020-10-14
,Algeria,28.0339,1.6596,37603,2020-10-14
,Andorra,42.5063,1.5218,2011,2020-10-14
,Angola,-11.2027,17.8739,2801,2020-10-14
,Antigua and Barbuda,17.0608,-61.7964,100,2020-10-14
,Argentina,-38.4161,-63.6167,751146,2020-10-14
,Armenia,40.0691,45.0382,46713,2020-10-14
Australian Capital Territory,Australia,-35.4735,149.0124,110,2020-10-14
New South Wales,Australia,-33.8688,151.2093,3140,2020-10-14
Northern Territory,Australia,-12.4634,130.8456,33,2020-10-14
Queensland,Australia,-27.4698,153.0251,1154,2020-10-14
South Australia,Australia,-34.9285,138.6007,469,2020-10-14
Tasmania,Australia,-42.8821,147.3272,217,2020-10-14
Victoria,Australia,-37.8136,144.9631,19248,2020-10-14
Western Australia,Australia,-31.9505,115.8605,676,2020-10-14
,Austria,47.5162,14.5501,45846,2020-10-14
,Azerbaijan,40.1431,47.5769,39570,2020-10-14
,Bahamas,25.025885,-78.035889,3078,2020-10-14
,Bahrain,26.0275,50.55,72561,2020-10-14
,Bangladesh,23.685,90.3563,297449,2020-10-14
,Barbados,13.1939,-59.5432,192,2020-10-14
,Belarus,53.7098,27.9534,78218,2020-10-14
,Belgium,50.8333,4.469936,20587,2020-10-14
,Belize,17.1899,-88.4976,1596,2020-10-14
,Benin,9.3077,2.3158,2330,2020-10-14
,Bhutan,27.5142,90.4336,294,2020-10-14
,Bolivia,-16.2902,-63.5887,102642,2020-10-14
,Bosnia and Herzegovina,43.9159,17.6791,24074,2020-10-14
,Botswana,-22.3285,24.6849,853,2020-10-14
,Brazil,-14.235,-51.9253,4526393,2020-10-14
,Brunei,4.5353,114.7277,143,2020-10-14
,Bulgaria,42.7339,25.4858,16489,2020-10-14
,Burkina Faso,12.2383,-1.5616,1581,2020-10-14
,Burma,21.9162,95.956,13866,2020-10-14
,Burundi,-3.3731,29.9189,497,2020-10-14
,Cabo Verde,16.5388,-23.0418,6270,2020-10-14
,Cambodia,11.55,104.9167,278,2020-10-14
,Cameroon,3.8480000000000003,11.5021,20117,2020-10-14
,Canada,56.1304,-106.3468,162064,2020-10-14
