Province/State,Country/Region,Lat,Long,Deaths,Date
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3,2020-08-27
,United Kingdom,55.3781,-3.4360000000000004,41477,2020-08-27
,Uruguay,-32.5228,-55.7658,43,2020-08-27
,Uzbekistan,41.377491,64.585262,298,2020-08-27
,Venezuela,6.4238,-66.5897,358,2020-08-27
,Vietnam,14.058324,108.277199,30,2020-08-27
,West Bank and Gaza,31.9522,35.2332,141,2020-08-27
,Western Sahara,24.2155,-12.8858,1,2020-08-27
,Yemen,15.552727,48.516388,562,2020-08-27
,Zambia,-13.133897,27.849332,282,2020-08-27
,Zimbabwe,-19.015438,29.154857,189,2020-08-27
,Afghanistan,33.93911,67.709953,1402,2020-08-28
,Albania,41.1533,20.1683,271,2020-08-28
,Algeria,28.0339,1.6596,1483,2020-08-28
,Andorra,42.5063,1.5218,53,2020-08-28
,Angola,-11.2027,17.8739,106,2020-08-28
,Antigua and Barbuda,17.0608,-61.7964,3,2020-08-28
,Argentina,-38.4161,-63.6167,8271,2020-08-28
,Armenia,40.0691,45.0382,869,2020-08-28
Australian Capital Territory,Australia,-35.4735,149.0124,3,2020-08-28
New South Wales,Australia,-33.8688,151.2093,52,2020-08-28
Northern Territory,Australia,-12.4634,130.8456,0,2020-08-28
Queensland,Australia,-27.4698,153.0251,6,2020-08-28
South Australia,Australia,-34.9285,138.6007,4,2020-08-28
Tasmania,Australia,-42.8821,147.3272,13,2020-08-28
Victoria,Australia,-37.8136,144.9631,513,2020-08-28
Western Australia,Australia,-31.9505,115.8605,9,2020-08-28
,Austria,47.5162,14.5501,733,2020-08-28
,Azerbaijan,40.1431,47.5769,527,2020-08-28
,Bahamas,25.025885,-78.035889,50,2020-08-28
,Bahrain,26.0275,50.55,189,2020-08-28
,Bangladesh,23.685,90.3563,4174,2020-08-28
,Barbados,13.1939,-59.5432,7,2020-08-28
,Belarus,53.7098,27.9534,667,2020-08-28
,Belgium,50.8333,4.469936,9886,2020-08-28
,Belize,17.1899,-88.4976,12,2020-08-28
,Benin,9.3077,2.3158,40,2020-08-28
,Bhutan,27.5142,90.4336,0,2020-08-28
,Bolivia,-16.2902,-63.5887,4846,2020-08-28
,Bosnia and Herzegovina,43.9159,17.6791,591,2020-08-28
,Botswana,-22.3285,24.6849,3,2020-08-28
,Brazil,-14.235,-51.9253,119504,2020-08-28
,Brunei,4.5353,114.7277,3,2020-08-28
,Bulgaria,42.7339,25.4858,603,2020-08-28
,Burkina Faso,12.2383,-1.5616,55,2020-08-28
,Burma,21.9162,95.956,6,2020-08-28
,Burundi,-3.3731,29.9189,1,2020-08-28
,Cabo Verde,16.5388,-23.0418,38,2020-08-28
,Cambodia,11.55,104.9167,0,2020-08-28
,Cameroon,3.848,11.5021,411,2020-08-28
Alberta,Canada,53.9333,-116.5765,237,2020-08-28
British Columbia,Canada,53.7267,-127.6476,204,2020-08-28
Diamond Princess,Canada,0.0,0.0,1,2020-08-28
Grand Princess,Canada,0.0,0.0,0,2020-08-28
Manitoba,Canada,53.7609,-98.8139,14,2020-08-28
New Brunswick,Canada,46.5653,-66.4619,2,2020-08-28
Newfoundland and Labrador,Canada,53.1355,-57.6604,3,2020-08-28
Northwest Territories,Canada,64.8255,-124.8457,0,2020-08-28
Nova Scotia,Canada,44.682,-63.7443,65,2020-08-28
Ontario,Canada,51.2538,-85.3232,2855,2020-08-28
Prince Edward Island,Canada,46.5107,-63.4168,0,2020-08-28
Quebec,Canada,52.9399,-73.5491,5750,2020-08-28
Saskatchewan,Canada,52.9399,-106.4509,24,2020-08-28
Yukon,Canada,64.2823,-135.0,0,2020-08-28
,Central African Republic,6.6111,20.9394,61,2020-08-28
,Chad,15.4542,18.7322,77,2020-08-28
,Chile,-35.6751,-71.543,11132,2020-08-28
Anhui,China,31.8257,117.2264,6,2020-08-28
Beijing,China,40.1824,116.4142,9,2020-08-28
Chongqing,China,30.0572,107.874,6,2020-08-28
Fujian,China,26.0789,117.9874,1,2020-08-28
Gansu,China,35.7518,104.2861,2,2020-08-28
Guangdong,China,23.3417,113.4244,8,2020-08-28
Guangxi,China,23.8298,108.7881,2,2020-08-28
Guizhou,China,26.8154,106.8748,2,2020-08-28
Hainan,China,19.1959,109.7453,6,2020-08-28
Hebei,China,39.549,116.1306,6,2020-08-28
Heilongjiang,China,47.862,127.7615,13,2020-08-28
Henan,China,37.8957,114.9042,22,2020-08-28
Hong Kong,China,22.3,114.2,84,2020-08-28
Hubei,China,30.9756,112.2707,4512,2020-08-28
Hunan,China,27.6104,111.7088,4,2020-08-28
Inner Mongolia,China,44.0935,113.9448,1,2020-08-28
Jiangsu,China,32.9711,119.455,0,2020-08-28
Jiangxi,China,27.614,115.7221,1,2020-08-28
Jilin,China,43.6661,126.1923,2,2020-08-28
Liaoning,China,41.2956,122.6085,2,2020-08-28
Macau,China,22.1667,113.55,0,2020-08-28
Ningxia,China,37.2692,106.1655,0,2020-08-28
Qinghai,China,35.7452,95.9956,0,2020-08-28
Shaanxi,China,35.1917,108.8701,3,2020-08-28
Shandong,China,36.3427,118.1498,7,2020-08-28
Shanghai,China,31.202,121.4491,7,2020-08-28
Shanxi,China,37.5777,112.2922,0,2020-08-28
Sichuan,China,30.6171,102.7103,3,2020-08-28
Tianjin,China,39.3054,117.323,3,2020-08-28
Tibet,China,31.6927,88.0924,0,2020-08-28
Xinjiang,China,41.1129,85.2401,3,2020-08-28
Yunnan,China,24.974,101.487,2,2020-08-28
Zhejiang,China,29.1832,120.0934,1,2020-08-28
,Colombia,4.5709,-74.2973,18766,2020-08-28
,Comoros,-11.6455,43.3333,7,2020-08-28
,Congo (Brazzaville),-0.228,15.8277,78,2020-08-28
,Congo (Kinshasa),-4.0383,21.7587,255,2020-08-28
,Costa Rica,9.7489,-83.7534,407,2020-08-28
,Cote d'Ivoire,7.54,-5.5471,115,2020-08-28
,Croatia,45.1,15.2,180,2020-08-28
,Cuba,21.521757,-77.78116700000002,92,2020-08-28
,Cyprus,35.1264,33.4299,20,2020-08-28
,Czechia,49.8175,15.473,419,2020-08-28
Faroe Islands,Denmark,61.8926,-6.9118,0,2020-08-28
Greenland,Denmark,71.7069,-42.6043,0,2020-08-28
,Denmark,56.2639,9.5018,624,2020-08-28
,Diamond Princess,0.0,0.0,13,2020-08-28
,Djibouti,11.8251,42.5903,60,2020-08-28
,Dominica,15.415,-61.371,0,2020-08-28
,Dominican Republic,18.7357,-70.1627,1648,2020-08-28
,Ecuador,-1.8312,-78.1834,6504,2020-08-28
,Egypt,26.820553000000004,30.802498,5362,2020-08-28
,El Salvador,13.7942,-88.8965,702,2020-08-28
,Equatorial Guinea,1.6508,10.2679,83,2020-08-28
,Eritrea,15.1794,39.7823,0,2020-08-28
,Estonia,58.5953,25.0136,64,2020-08-28
,Eswatini,-26.5225,31.4659,91,2020-08-28
,Ethiopia,9.145,40.4897,758,2020-08-28
,Fiji,-17.7134,178.065,2,2020-08-28
,Finland,61.92411,25.748151,335,2020-08-28
French Guiana,France,3.9339,-53.1258,58,2020-08-28
French Polynesia,France,-17.6797,149.4068,0,2020-08-28
Guadeloupe,France,16.265,-61.551,16,2020-08-28
Martinique,France,14.6415,-61.0242,16,2020-08-28
Mayotte,France,-12.8275,45.166244,40,2020-08-28
New Caledonia,France,-20.904305,165.618042,0,2020-08-28
Reunion,France,-21.1151,55.5364,6,2020-08-28
Saint Barthelemy,France,17.9,-62.8333,0,2020-08-28
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,2020-08-28
St Martin,France,18.0708,-63.0501,5,2020-08-28
,France,46.2276,2.2137,30460,2020-08-28
,Gabon,-0.8037,11.6094,53,2020-08-28
,Gambia,13.4432,-15.3101,96,2020-08-28
,Georgia,42.3154,43.3569,19,2020-08-28
,Germany,51.165691,10.451526,9290,2020-08-28
,Ghana,7.9465,-1.0232,270,2020-08-28
,Greece,39.0742,21.8243,259,2020-08-28
,Grenada,12.1165,-61.679,0,2020-08-28
,Guatemala,15.7835,-90.2308,2709,2020-08-28
,Guinea,9.9456,-9.6966,59,2020-08-28
,Guinea-Bissau,11.8037,-15.1804,34,2020-08-28
,Guyana,4.860416000000002,-58.93018000000001,35,2020-08-28
,Haiti,18.9712,-72.2852,201,2020-08-28
,Holy See,41.9029,12.4534,0,2020-08-28
,Honduras,15.2,-86.2419,1827,2020-08-28
,Hungary,47.1625,19.5033,614,2020-08-28
,Iceland,64.9631,-19.0208,10,2020-08-28
,India,20.593684,78.96288,62550,2020-08-28
,Indonesia,-0.7893,113.9213,7169,2020-08-28
,Iran,32.427908,53.68804599999999,21249,2020-08-28
,Iraq,33.223191,43.679291,6814,2020-08-28
,Ireland,53.1424,-7.6921,1777,2020-08-28
,Israel,31.046051,34.851612,894,2020-08-28
,Italy,41.87194,12.56738,35472,2020-08-28
,Jamaica,18.1096,-77.2975,19,2020-08-28
,Japan,36.204824,138.252924,1251,2020-08-28
,Jordan,31.24,36.51,15,2020-08-28
,Kazakhstan,48.0196,66.9237,1523,2020-08-28
,Kenya,-0.0236,37.9062,567,2020-08-28
,"Korea, South",35.90775700000001,127.766922,321,2020-08-28
,Kosovo,42.602636,20.902977,499,2020-08-28
,Kuwait,29.31166,47.481766,525,2020-08-28
,Kyrgyzstan,41.20438,74.766098,1057,2020-08-28
,Laos,19.85627,102.495496,0,2020-08-28
,Latvia,56.8796,24.6032,34,2020-08-28
,Lebanon,33.8547,35.8623,148,2020-08-28
,Lesotho,-29.61,28.2336,31,2020-08-28
,Liberia,6.4280550000000005,-9.429499,82,2020-08-28
,Libya,26.3351,17.228331,226,2020-08-28
,Liechtenstein,47.14,9.55,1,2020-08-28
,Lithuania,55.1694,23.8813,86,2020-08-28
,Luxembourg,49.8153,6.1296,124,2020-08-28
,MS Zaandam,0.0,0.0,2,2020-08-28
,Madagascar,-18.766947,46.869107,187,2020-08-28
,Malawi,-13.2543,34.3015,174,2020-08-28
,Malaysia,4.210483999999999,101.975766,125,2020-08-28
,Maldives,3.2028,73.2207,28,2020-08-28
,Mali,17.570692,-3.996166000000001,126,2020-08-28
,Malta,35.9375,14.3754,10,2020-08-28
,Mauritania,21.0079,-10.9408,158,2020-08-28
,Mauritius,-20.348404,57.552152,10,2020-08-28
,Mexico,23.6345,-102.5528,63146,2020-08-28
,Moldova,47.4116,28.3699,981,2020-08-28
,Monaco,43.7333,7.4167,4,2020-08-28
,Mongolia,46.8625,103.8467,0,2020-08-28
,Montenegro,42.708678000000006,19.37439,92,2020-08-28
,Morocco,31.7917,-7.0926,1052,2020-08-28
,Mozambique,-18.665695,35.529562,21,2020-08-28
,Namibia,-22.9576,18.4904,65,2020-08-28
,Nepal,28.1667,84.25,195,2020-08-28
Aruba,Netherlands,12.5211,-69.9683,9,2020-08-28
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,2020-08-28
Curacao,Netherlands,12.1696,-68.99,1,2020-08-28
Sint Maarten,Netherlands,18.0425,-63.0548,17,2020-08-28
,Netherlands,52.1326,5.2913,6220,2020-08-28
,New Zealand,-40.9006,174.886,22,2020-08-28
,Nicaragua,12.865416,-85.207229,137,2020-08-28
,Niger,17.607789,8.081666,69,2020-08-28
,Nigeria,9.082,8.6753,1011,2020-08-28
,North Macedonia,41.6086,21.7453,590,2020-08-28
,Norway,60.472,8.4689,264,2020-08-28
,Oman,21.512583,55.92325500000001,650,2020-08-28
,Pakistan,30.3753,69.3451,6283,2020-08-28
,Panama,8.538,-80.7821,1966,2020-08-28
,Papua New Guinea,-6.314993,143.95555,5,2020-08-28
,Paraguay,-23.4425,-58.4438,280,2020-08-28
,Peru,-9.19,-75.0152,28277,2020-08-28
,Philippines,12.879721,121.774017,3325,2020-08-28
,Poland,51.9194,19.1451,2018,2020-08-28
,Portugal,39.3999,-8.2245,1815,2020-08-28
,Qatar,25.3548,51.1839,196,2020-08-28
,Romania,45.9432,24.9668,3507,2020-08-28
,Russia,61.52401,105.318756,16866,2020-08-28
,Rwanda,-1.9403,29.8739,16,2020-08-28
,Saint Kitts and Nevis,17.357822,-62.782998,0,2020-08-28
,Saint Lucia,13.9094,-60.9789,0,2020-08-28
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,2020-08-28
,San Marino,43.9424,12.4578,42,2020-08-28
,Sao Tome and Principe,0.1864,6.6131,15,2020-08-28
,Saudi Arabia,23.885942,45.079162,3813,2020-08-28
,Senegal,14.4974,-14.4524,279,2020-08-28
,Serbia,44.0165,21.0059,709,2020-08-28
,Seychelles,-4.6796,55.492,0,2020-08-28
,Sierra Leone,8.460555000000001,-11.779889,70,2020-08-28
,Singapore,1.2833,103.8333,27,2020-08-28
,Slovakia,48.669,19.699,33,2020-08-28
,Slovenia,46.1512,14.9955,133,2020-08-28
,Solomon Islands,-9.6457,160.1562,0,2020-08-28
,Somalia,5.152149,46.199616,95,2020-08-28
,South Africa,-30.5595,22.9375,13743,2020-08-28
,South Sudan,6.877000000000002,31.307,47,2020-08-28
,Spain,40.463667,-3.74922,29011,2020-08-28
,Sri Lanka,7.873054,80.77179699999998,12,2020-08-28
,Sudan,12.8628,30.2176,823,2020-08-28
,Suriname,3.9193,-56.0278,66,2020-08-28
,Sweden,60.128161,18.643501,5821,2020-08-28
,Switzerland,46.8182,8.2275,2004,2020-08-28
,Syria,34.802075,38.99681500000001,103,2020-08-28
,Taiwan*,23.7,121.0,7,2020-08-28
,Tajikistan,38.861,71.2761,68,2020-08-28
,Tanzania,-6.369028,34.888822,21,2020-08-28
,Thailand,15.870032,100.992541,58,2020-08-28
,Timor-Leste,-8.874217,125.727539,0,2020-08-28
,Togo,8.6195,0.8248,27,2020-08-28
,Trinidad and Tobago,10.6918,-61.2225,19,2020-08-28
,Tunisia,33.886917,9.537499,74,2020-08-28
,Turkey,38.9637,35.2433,6245,2020-08-28
,US,40.0,-100.0,181756,2020-08-28
,Uganda,1.373333,32.290275,28,2020-08-28
,Ukraine,48.3794,31.1656,2499,2020-08-28
,United Arab Emirates,23.424076,53.847818,379,2020-08-28
Anguilla,United Kingdom,18.2206,-63.0686,0,2020-08-28
Bermuda,United Kingdom,32.3078,-64.7505,9,2020-08-28
British Virgin Islands,United Kingdom,18.4207,-64.64,1,2020-08-28
Cayman Islands,United Kingdom,19.3133,-81.2546,1,2020-08-28
Channel Islands,United Kingdom,49.3723,-2.3644,48,2020-08-28
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0,2020-08-28
Gibraltar,United Kingdom,36.1408,-5.3536,0,2020-08-28
Isle of Man,United Kingdom,54.2361,-4.5481,24,2020-08-28
Montserrat,United Kingdom,16.742498,-62.187366,1,2020-08-28
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3,2020-08-28
,United Kingdom,55.3781,-3.4360000000000004,41486,2020-08-28
,Uruguay,-32.5228,-55.7658,43,2020-08-28
,Uzbekistan,41.377491,64.585262,302,2020-08-28
,Venezuela,6.4238,-66.5897,366,2020-08-28
,Vietnam,14.058324,108.277199,30,2020-08-28
,West Bank and Gaza,31.9522,35.2332,145,2020-08-28
,Western Sahara,24.2155,-12.8858,1,2020-08-28
,Yemen,15.552727,48.516388,563,2020-08-28
,Zambia,-13.133897,27.849332,283,2020-08-28
,Zimbabwe,-19.015438,29.154857,195,2020-08-28
,Afghanistan,33.93911,67.709953,1402,2020-08-29
,Albania,41.1533,20.1683,275,2020-08-29
,Algeria,28.0339,1.6596,1491,2020-08-29
,Andorra,42.5063,1.5218,53,2020-08-29
,Angola,-11.2027,17.8739,107,2020-08-29
,Antigua and Barbuda,17.0608,-61.7964,3,2020-08-29
,Argentina,-38.4161,-63.6167,8353,2020-08-29
,Armenia,40.0691,45.0382,872,2020-08-29
Australian Capital Territory,Australia,-35.4735,149.0124,3,2020-08-29
New South Wales,Australia,-33.8688,151.2093,52,2020-08-29
Northern Territory,Australia,-12.4634,130.8456,0,2020-08-29
Queensland,Australia,-27.4698,153.0251,6,2020-08-29
South Australia,Australia,-34.9285,138.6007,4,2020-08-29
Tasmania,Australia,-42.8821,147.3272,13,2020-08-29
Victoria,Australia,-37.8136,144.9631,524,2020-08-29
Western Australia,Australia,-31.9505,115.8605,9,2020-08-29
,Austria,47.5162,14.5501,733,2020-08-29
,Azerbaijan,40.1431,47.5769,529,2020-08-29
,Bahamas,25.025885,-78.035889,50,2020-08-29
,Bahrain,26.0275,50.55,189,2020-08-29
,Bangladesh,23.685,90.3563,4206,2020-08-29
,Barbados,13.1939,-59.5432,7,2020-08-29
,Belarus,53.7098,27.9534,671,2020-08-29
,Belgium,50.8333,4.469936,9891,2020-08-29
,Belize,17.1899,-88.4976,13,2020-08-29
,Benin,9.3077,2.3158,40,2020-08-29
,Bhutan,27.5142,90.4336,0,2020-08-29
,Bolivia,-16.2902,-63.5887,4938,2020-08-29
,Bosnia and Herzegovina,43.9159,17.6791,594,2020-08-29
,Botswana,-22.3285,24.6849,3,2020-08-29
,Brazil,-14.235,-51.9253,120262,2020-08-29
,Brunei,4.5353,114.7277,3,2020-08-29
,Bulgaria,42.7339,25.4858,605,2020-08-29
,Burkina Faso,12.2383,-1.5616,55,2020-08-29
,Burma,21.9162,95.956,6,2020-08-29
,Burundi,-3.3731,29.9189,1,2020-08-29
,Cabo Verde,16.5388,-23.0418,39,2020-08-29
,Cambodia,11.55,104.9167,0,2020-08-29
,Cameroon,3.848,11.5021,411,2020-08-29
Alberta,Canada,53.9333,-116.5765,237,2020-08-29
British Columbia,Canada,53.7267,-127.6476,204,2020-08-29
Diamond Princess,Canada,0.0,0.0,1,2020-08-29
Grand Princess,Canada,0.0,0.0,0,2020-08-29
Manitoba,Canada,53.7609,-98.8139,14,2020-08-29
New Brunswick,Canada,46.5653,-66.4619,2,2020-08-29
Newfoundland and Labrador,Canada,53.1355,-57.6604,3,2020-08-29
Northwest Territories,Canada,64.8255,-124.8457,0,2020-08-29
Nova Scotia,Canada,44.682,-63.7443,65,2020-08-29
Ontario,Canada,51.2538,-85.3232,2856,2020-08-29
Prince Edward Island,Canada,46.5107,-63.4168,0,2020-08-29
Quebec,Canada,52.9399,-73.5491,5755,2020-08-29
Saskatchewan,Canada,52.9399,-106.4509,24,2020-08-29
Yukon,Canada,64.2823,-135.0,0,2020-08-29
,Central African Republic,6.6111,20.9394,61,2020-08-29
,Chad,15.4542,18.7322,77,2020-08-29
,Chile,-35.6751,-71.543,11181,2020-08-29
Anhui,China,31.8257,117.2264,6,2020-08-29
Beijing,China,40.1824,116.4142,9,2020-08-29
Chongqing,China,30.0572,107.874,6,2020-08-29
Fujian,China,26.0789,117.9874,1,2020-08-29
Gansu,China,35.7518,104.2861,2,2020-08-29
Guangdong,China,23.3417,113.4244,8,2020-08-29
Guangxi,China,23.8298,108.7881,2,2020-08-29
Guizhou,China,26.8154,106.8748,2,2020-08-29
Hainan,China,19.1959,109.7453,6,2020-08-29
Hebei,China,39.549,116.1306,6,2020-08-29
Heilongjiang,China,47.862,127.7615,13,2020-08-29
Henan,China,37.8957,114.9042,22,2020-08-29
Hong Kong,China,22.3,114.2,87,2020-08-29
Hubei,China,30.9756,112.2707,4512,2020-08-29
Hunan,China,27.6104,111.7088,4,2020-08-29
Inner Mongolia,China,44.0935,113.9448,1,2020-08-29
Jiangsu,China,32.9711,119.455,0,2020-08-29
Jiangxi,China,27.614,115.7221,1,2020-08-29
Jilin,China,43.6661,126.1923,2,2020-08-29
Liaoning,China,41.2956,122.6085,2,2020-08-29
Macau,China,22.1667,113.55,0,2020-08-29
Ningxia,China,37.2692,106.1655,0,2020-08-29
Qinghai,China,35.7452,95.9956,0,2020-08-29
Shaanxi,China,35.1917,108.8701,3,2020-08-29
Shandong,China,36.3427,118.1498,7,2020-08-29
Shanghai,China,31.202,121.4491,7,2020-08-29
Shanxi,China,37.5777,112.2922,0,2020-08-29
Sichuan,China,30.6171,102.7103,3,2020-08-29
Tianjin,China,39.3054,117.323,3,2020-08-29
Tibet,China,31.6927,88.0924,0,2020-08-29
Xinjiang,China,41.1129,85.2401,3,2020-08-29
Yunnan,China,24.974,101.487,2,2020-08-29
Zhejiang,China,29.1832,120.0934,1,2020-08-29
,Colombia,4.5709,-74.2973,19063,2020-08-29
,Comoros,-11.6455,43.3333,7,2020-08-29
,Congo (Brazzaville),-0.228,15.8277,78,2020-08-29
,Congo (Kinshasa),-4.0383,21.7587,258,2020-08-29
,Costa Rica,9.7489,-83.7534,418,2020-08-29
,Cote d'Ivoire,7.54,-5.5471,115,2020-08-29
,Croatia,45.1,15.2,183,2020-08-29
,Cuba,21.521757,-77.78116700000002,94,2020-08-29
,Cyprus,35.1264,33.4299,20,2020-08-29
,Czechia,49.8175,15.473,421,2020-08-29
Faroe Islands,Denmark,61.8926,-6.9118,0,2020-08-29
Greenland,Denmark,71.7069,-42.6043,0,2020-08-29
,Denmark,56.2639,9.5018,624,2020-08-29
,Diamond Princess,0.0,0.0,13,2020-08-29
,Djibouti,11.8251,42.5903,60,2020-08-29
,Dominica,15.415,-61.371,0,2020-08-29
,Dominican Republic,18.7357,-70.1627,1673,2020-08-29
,Ecuador,-1.8312,-78.1834,6537,2020-08-29
,Egypt,26.820553000000004,30.802498,5376,2020-08-29
,El Salvador,13.7942,-88.8965,708,2020-08-29
,Equatorial Guinea,1.6508,10.2679,83,2020-08-29
,Eritrea,15.1794,39.7823,0,2020-08-29
,Estonia,58.5953,25.0136,64,2020-08-29
,Eswatini,-26.5225,31.4659,91,2020-08-29
,Ethiopia,9.145,40.4897,770,2020-08-29
,Fiji,-17.7134,178.065,2,2020-08-29
,Finland,61.92411,25.748151,335,2020-08-29
French Guiana,France,3.9339,-53.1258,58,2020-08-29
French Polynesia,France,-17.6797,149.4068,0,2020-08-29
Guadeloupe,France,16.265,-61.551,16,2020-08-29
Martinique,France,14.6415,-61.0242,16,2020-08-29
Mayotte,France,-12.8275,45.166244,40,2020-08-29
New Caledonia,France,-20.904305,165.618042,0,2020-08-29
Reunion,France,-21.1151,55.5364,6,2020-08-29
Saint Barthelemy,France,17.9,-62.8333,0,2020-08-29
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,2020-08-29
St Martin,France,18.0708,-63.0501,5,2020-08-29
,France,46.2276,2.2137,30460,2020-08-29
,Gabon,-0.8037,11.6094,53,2020-08-29
,Gambia,13.4432,-15.3101,96,2020-08-29
,Georgia,42.3154,43.3569,19,2020-08-29
,Germany,51.165691,10.451526,9299,2020-08-29
,Ghana,7.9465,-1.0232,270,2020-08-29
,Greece,39.0742,21.8243,260,2020-08-29
,Grenada,12.1165,-61.679,0,2020-08-29
,Guatemala,15.7835,-90.2308,2728,2020-08-29
,Guinea,9.9456,-9.6966,59,2020-08-29
,Guinea-Bissau,11.8037,-15.1804,34,2020-08-29
,Guyana,4.860416000000002,-58.93018000000001,35,2020-08-29
,Haiti,18.9712,-72.2852,201,2020-08-29
,Holy See,41.9029,12.4534,0,2020-08-29
,Honduras,15.2,-86.2419,1842,2020-08-29
,Hungary,47.1625,19.5033,614,2020-08-29
,Iceland,64.9631,-19.0208,10,2020-08-29
,India,20.593684,78.96288,63498,2020-08-29
,Indonesia,-0.7893,113.9213,7261,2020-08-29
,Iran,32.427908,53.68804599999999,21359,2020-08-29
,Iraq,33.223191,43.679291,6891,2020-08-29
,Ireland,53.1424,-7.6921,1777,2020-08-29
,Israel,31.046051,34.851612,906,2020-08-29
,Italy,41.87194,12.56738,35473,2020-08-29
,Jamaica,18.1096,-77.2975,20,2020-08-29
,Japan,36.204824,138.252924,1271,2020-08-29
,Jordan,31.24,36.51,15,2020-08-29
,Kazakhstan,48.0196,66.9237,1523,2020-08-29
,Kenya,-0.0236,37.9062,572,2020-08-29
,"Korea, South",35.90775700000001,127.766922,323,2020-08-29
,Kosovo,42.602636,20.902977,508,2020-08-29
,Kuwait,29.31166,47.481766,528,2020-08-29
,Kyrgyzstan,41.20438,74.766098,1057,2020-08-29
,Laos,19.85627,102.495496,0,2020-08-29
,Latvia,56.8796,24.6032,34,2020-08-29
,Lebanon,33.8547,35.8623,155,2020-08-29
,Lesotho,-29.61,28.2336,31,2020-08-29
,Liberia,6.4280550000000005,-9.429499,82,2020-08-29
,Libya,26.3351,17.228331,231,2020-08-29
,Liechtenstein,47.14,9.55,1,2020-08-29
,Lithuania,55.1694,23.8813,86,2020-08-29
,Luxembourg,49.8153,6.1296,124,2020-08-29
,MS Zaandam,0.0,0.0,2,2020-08-29
,Madagascar,-18.766947,46.869107,190,2020-08-29
,Malawi,-13.2543,34.3015,174,2020-08-29
,Malaysia,4.210483999999999,101.975766,125,2020-08-29
,Maldives,3.2028,73.2207,28,2020-08-29
,Mali,17.570692,-3.996166000000001,126,2020-08-29
,Malta,35.9375,14.3754,10,2020-08-29
,Mauritania,21.0079,-10.9408,158,2020-08-29
,Mauritius,-20.348404,57.552152,10,2020-08-29
,Mexico,23.6345,-102.5528,63819,2020-08-29
,Moldova,47.4116,28.3699,990,2020-08-29
,Monaco,43.7333,7.4167,4,2020-08-29
,Mongolia,46.8625,103.8467,0,2020-08-29
,Montenegro,42.708678000000006,19.37439,93,2020-08-29
,Morocco,31.7917,-7.0926,1078,2020-08-29
,Mozambique,-18.665695,35.529562,22,2020-08-29
,Namibia,-22.9576,18.4904,69,2020-08-29
,Nepal,28.1667,84.25,207,2020-08-29
Aruba,Netherlands,12.5211,-69.9683,10,2020-08-29
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,2020-08-29
Curacao,Netherlands,12.1696,-68.99,1,2020-08-29
Sint Maarten,Netherlands,18.0425,-63.0548,17,2020-08-29
,Netherlands,52.1326,5.2913,6224,2020-08-29
,New Zealand,-40.9006,174.886,22,2020-08-29
,Nicaragua,12.865416,-85.207229,137,2020-08-29
,Niger,17.607789,8.081666,69,2020-08-29
,Nigeria,9.082,8.6753,1011,2020-08-29
,North Macedonia,41.6086,21.7453,596,2020-08-29
,Norway,60.472,8.4689,264,2020-08-29
,Oman,21.512583,55.92325500000001,650,2020-08-29
,Pakistan,30.3753,69.3451,6284,2020-08-29
,Panama,8.538,-80.7821,1983,2020-08-29
,Papua New Guinea,-6.314993,143.95555,5,2020-08-29
,Paraguay,-23.4425,-58.4438,294,2020-08-29
,Peru,-9.19,-75.0152,28471,2020-08-29
,Philippines,12.879721,121.774017,3419,2020-08-29
,Poland,51.9194,19.1451,2032,2020-08-29
,Portugal,39.3999,-8.2245,1818,2020-08-29
,Qatar,25.3548,51.1839,196,2020-08-29
,Romania,45.9432,24.9668,3539,2020-08-29
,Russia,61.52401,105.318756,16977,2020-08-29
,Rwanda,-1.9403,29.8739,16,2020-08-29
,Saint Kitts and Nevis,17.357822,-62.782998,0,2020-08-29
,Saint Lucia,13.9094,-60.9789,0,2020-08-29
,Saint Vincent and the Grenadines,12.9843,-61.2872,0,2020-08-29
,San Marino,43.9424,12.4578,42,2020-08-29
,Sao Tome and Principe,0.1864,6.6131,15,2020-08-29
,Saudi Arabia,23.885942,45.079162,3840,2020-08-29
,Senegal,14.4974,-14.4524,282,2020-08-29
,Serbia,44.0165,21.0059,710,2020-08-29
